Id,LotArea,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,PavedDrive,SaleCondition,SalePrice
861,7642,7,8,1918,912,912,514,1426,0,0,1,1,3,1,1,1,Y,Normal,189950
862,11625,5,4,1965,1039,1039,0,1039,1,0,1,1,3,1,0,2,Y,Normal,131500
863,9672,6,5,1984,1040,1097,0,1097,0,0,2,0,3,1,0,2,Y,Normal,152000
864,7931,5,5,1959,1148,1148,0,1148,1,0,1,0,3,1,0,1,Y,Normal,132500
865,8640,7,5,2007,1372,1372,0,1372,0,0,2,0,3,1,0,2,Y,Partial,250580
866,8750,5,6,1970,1002,1002,0,1002,1,0,1,0,3,1,0,2,Y,Normal,148500
867,10656,8,5,2006,1638,1646,0,1646,0,0,2,0,3,1,1,3,Y,Partial,248900
868,6970,4,5,1961,1040,1120,0,1120,1,0,1,1,3,1,0,2,Y,Normal,129000
869,14762,5,6,1948,0,1547,720,2320,0,0,2,0,2,1,1,2,P,Normal,169000
870,9938,7,5,1993,1050,1062,887,1949,1,0,2,1,3,1,1,2,Y,Normal,236000
871,6600,5,5,1962,894,894,0,894,0,0,1,0,2,1,0,1,Y,Normal,109500
872,8750,6,5,1998,804,804,878,1682,0,0,2,1,3,1,0,2,Y,Normal,200500
873,8892,5,7,1953,105,910,0,910,0,0,1,0,3,1,0,2,Y,Normal,116000
874,12144,5,7,1949,832,1036,0,1268,0,0,1,0,3,1,1,1,Y,Normal,133000
875,5720,5,6,1941,676,676,455,1131,0,0,1,1,3,1,0,1,Y,Abnorml,66500
876,9000,8,5,2007,1184,1184,1426,2610,0,0,2,1,4,1,1,2,Y,Partial,303477
877,25286,4,5,1963,1064,1040,0,1040,1,0,1,0,3,1,0,2,Y,Normal,132250
878,8834,9,5,2004,1462,1462,762,2224,1,0,2,1,4,1,1,3,Y,Normal,350000
879,11782,5,7,1961,1109,1155,0,1155,1,0,1,0,3,1,0,2,Y,Normal,148000
880,7000,5,8,1978,864,864,0,864,1,0,1,0,3,1,0,1,Y,Normal,136500
881,7024,5,5,2005,1090,1090,0,1090,1,0,1,1,2,1,0,2,Y,Normal,157000
882,13758,7,5,1990,1156,1187,530,1717,0,0,2,1,3,1,1,2,Y,Normal,187500
883,9636,6,5,1992,808,808,785,1593,0,0,2,1,3,1,1,2,Y,Normal,178000
884,6204,4,5,1912,795,954,795,2230,1,0,1,0,5,1,0,1,Y,Normal,118500
885,7150,5,5,1967,892,892,0,892,0,0,1,0,3,1,0,1,Y,Normal,100000
886,5119,9,5,1999,1698,1709,0,1709,1,0,2,0,2,1,1,2,Y,Abnorml,328900
887,8393,5,5,1959,1626,1712,0,1712,0,0,2,0,4,2,0,2,Y,Family,145000
888,16466,5,7,1955,816,872,521,1393,0,0,1,1,3,1,0,1,Y,Normal,135500
889,15865,8,6,1970,2217,2217,0,2217,1,0,2,0,4,1,1,2,Y,Normal,268000
890,12160,6,4,1953,1505,1505,0,1505,1,0,1,0,2,1,1,2,Y,Normal,149500
891,8064,5,7,1949,672,672,252,924,0,0,1,0,3,1,1,2,Y,Normal,122900
892,11184,6,5,1978,918,918,765,1683,0,0,2,1,3,1,1,2,Y,Normal,172500
893,8414,6,8,1963,1059,1068,0,1068,0,1,1,0,3,1,0,1,Y,Normal,154500
894,13284,5,5,1954,1383,1383,0,1383,1,0,1,0,3,1,1,1,Y,Normal,165000
895,7018,5,5,1979,0,1535,0,1535,0,0,2,0,4,2,0,2,Y,Alloca,118858
896,7056,6,5,1963,780,983,813,1796,1,0,1,1,4,1,1,2,Y,Normal,140000
897,8765,4,6,1936,951,951,0,951,0,0,1,0,2,1,0,1,Y,Abnorml,106500
898,7018,5,5,1979,0,1120,1120,2240,0,0,2,0,6,2,0,2,Y,Alloca,142953
899,12919,9,5,2009,2330,2364,0,2364,1,0,2,1,2,1,2,3,Y,Partial,611657
900,6993,5,7,1961,912,1236,0,1236,0,0,1,0,3,1,1,1,Y,Normal,135000
901,7340,4,6,1971,858,858,0,858,0,0,1,0,2,1,0,1,Y,Normal,110000
902,8712,5,7,1957,992,1306,0,1306,1,0,1,0,2,1,0,1,Y,Normal,153000
903,7875,7,5,2003,783,807,702,1509,0,0,2,1,3,1,1,2,Y,Normal,180000
904,14859,7,5,2006,1670,1670,0,1670,0,0,2,0,3,1,1,3,Y,Partial,240000
905,6173,5,6,1967,876,902,0,902,0,0,1,0,3,1,0,1,Y,Normal,125500
906,9920,5,5,1954,1056,1063,0,1063,1,0,1,0,3,1,0,1,Y,Normal,128000
907,13501,8,5,2006,1623,1636,0,1636,1,0,2,0,3,1,1,3,Y,Normal,255000
908,11500,7,7,1936,1017,1020,1037,2057,0,0,1,1,3,1,1,1,Y,Normal,250000
909,8885,5,5,1983,864,902,0,902,1,0,1,0,2,1,0,2,Y,Normal,131000
910,12589,6,5,2005,742,742,742,1484,0,0,2,1,3,1,1,2,Y,Normal,174000
911,11600,5,5,1960,1105,1105,1169,2274,0,0,2,0,5,2,0,2,Y,Normal,154300
912,9286,5,7,1977,1268,1268,0,1268,0,0,1,1,3,1,0,1,Y,Normal,143500
913,6120,5,7,1925,768,1015,0,1015,0,0,1,0,3,1,0,1,Y,Abnorml,88000
914,6270,5,6,1949,1001,1001,1001,2002,0,0,2,0,4,2,0,3,Y,Normal,145000
915,3000,6,5,2009,612,612,612,1224,0,0,2,1,2,1,0,2,Y,Partial,173733
916,2001,4,5,1970,546,546,546,1092,0,0,1,1,3,1,0,1,Y,Normal,75000
917,9000,2,3,1949,480,480,0,480,1,0,0,0,1,1,0,1,Y,Abnorml,35311
918,17140,4,6,1956,1134,1229,0,1229,0,0,1,0,3,1,0,1,Y,Normal,135000
919,13125,7,5,1991,1104,912,1215,2127,1,0,2,1,4,1,1,3,Y,Normal,238000
920,11029,6,8,1958,1184,1414,0,1414,1,0,1,0,3,1,1,2,Y,Normal,176500
921,8462,6,5,1994,928,936,785,1721,0,1,2,1,3,1,0,2,Y,Normal,201000
922,8777,5,7,1900,1272,1272,928,2200,2,0,2,2,4,2,0,0,N,Normal,145900
923,10237,6,5,2005,1316,1316,0,1316,0,0,2,0,3,1,1,2,Y,Partial,169990
924,8012,6,5,1993,1604,1617,0,1617,1,0,2,0,2,1,1,2,Y,Normal,193000
925,10240,6,6,1980,1686,1686,0,1686,1,0,2,0,3,1,1,2,Y,Normal,207500
926,15611,5,6,1977,1126,1126,0,1126,0,1,2,0,3,1,0,2,Y,Abnorml,175000
927,11999,8,5,2003,1181,1234,1140,2374,0,0,2,1,4,1,1,3,Y,Normal,285000
928,9900,7,5,1968,832,1098,880,1978,0,0,2,1,4,1,1,2,Y,Normal,176000
929,11838,8,5,2001,1753,1788,0,1788,0,0,2,0,3,1,1,2,Y,Normal,236500
930,13006,7,5,1997,964,993,1243,2236,0,0,2,1,4,1,1,2,Y,Normal,222000
931,8925,8,5,2007,1466,1466,0,1466,0,0,2,0,3,1,0,3,Y,Normal,201000
932,9100,5,6,1965,925,925,0,925,0,1,1,0,2,1,0,1,Y,Normal,117500
933,11670,9,5,2006,1905,1905,0,1905,0,0,2,0,3,1,1,3,Y,Normal,320000
934,8487,7,5,2004,1500,1500,0,1500,0,0,2,0,3,1,0,2,Y,Normal,190000
935,27650,7,7,1960,585,2069,0,2069,1,0,2,0,4,1,1,2,Y,Normal,242000
936,5825,4,5,1926,600,747,0,747,0,0,1,0,1,1,0,2,Y,Normal,79900
937,10083,7,5,2003,1176,1200,0,1200,1,0,2,0,2,1,0,2,Y,Normal,184900
938,9675,7,5,2005,1113,1113,858,1971,0,0,2,1,3,1,1,2,Y,Normal,253000
939,8760,7,5,2006,1391,1391,571,1962,0,0,2,1,3,1,0,3,Y,Partial,239799
940,24090,7,7,1940,1032,1207,1196,2403,0,0,2,0,4,1,2,1,Y,Normal,244400
941,12640,6,5,1976,1728,1728,0,1728,0,0,2,0,4,2,0,2,Y,Normal,150900
942,8755,7,5,1999,992,1022,1038,2060,1,0,2,1,3,1,1,2,Y,Normal,214000
943,7711,4,3,1977,1440,1440,0,1440,2,0,2,0,4,2,0,0,N,Abnorml,150000
944,25000,5,4,1967,1632,1632,0,1632,0,0,2,0,4,2,0,2,P,Normal,143000
945,14375,6,6,1958,819,1344,0,1344,0,1,1,0,3,1,1,2,Y,Abnorml,137500
946,8820,5,6,1890,1088,1188,561,1869,0,0,1,0,2,1,0,2,Y,Normal,124900
947,8163,5,6,1959,1144,1144,0,1144,1,0,1,0,3,1,1,1,Y,Normal,143000
948,14536,8,5,2002,1616,1629,0,1629,1,0,2,0,3,1,1,3,Y,Normal,270000
949,14006,7,5,2002,936,936,840,1776,0,0,2,1,3,1,1,2,Y,Normal,192500
950,9360,6,7,1972,1161,1381,0,1381,1,0,1,1,3,1,1,2,Y,Normal,197500
951,7200,5,8,1950,864,864,0,864,1,0,1,0,3,1,0,2,Y,Normal,129000
952,7800,5,5,1965,828,965,0,965,1,0,1,0,3,1,0,1,Y,Abnorml,119900
953,7200,5,8,1972,768,768,0,768,0,1,1,0,2,1,0,1,Y,Normal,133900
954,11075,5,4,1969,784,1168,800,1968,0,1,2,1,4,1,1,2,Y,Normal,172000
955,9400,6,5,1975,945,980,0,980,0,2,2,0,4,0,0,0,Y,AdjLand,127500
956,7136,6,6,1946,979,979,979,1958,0,0,2,0,4,2,0,2,Y,Normal,145000
957,1300,6,6,1980,561,561,668,1229,0,0,1,1,2,1,1,2,Y,Normal,124000
958,7420,5,5,1962,1057,1057,0,1057,0,0,1,0,3,1,0,2,Y,Normal,132000
959,8450,7,5,2003,1337,1337,0,1337,1,0,2,0,3,1,0,2,Y,Normal,185000
960,2572,7,5,1999,696,696,720,1416,1,0,2,1,3,1,0,2,Y,Normal,155000
961,7207,5,7,1958,858,858,0,858,1,0,1,0,2,1,0,0,Y,Normal,116500
962,12227,6,7,1977,1330,1542,1330,2872,1,0,2,1,4,1,1,2,Y,Normal,272000
963,2308,6,6,1976,804,804,744,1548,1,0,2,1,3,1,1,2,Y,Normal,155000
964,11923,9,5,2007,1800,1800,0,1800,0,0,2,0,2,1,0,2,Y,Normal,239000
965,11316,7,5,2002,817,824,1070,1894,1,0,2,1,4,1,1,2,Y,Normal,214900
966,10237,6,5,2005,783,783,701,1484,0,0,2,1,3,1,1,2,Y,Partial,178900
967,9600,5,7,1940,728,976,332,1308,1,0,1,1,2,1,2,1,Y,Normal,160000
968,7390,5,7,1955,1098,1098,0,1098,1,0,1,0,3,1,0,1,Y,Normal,135000
969,5925,3,6,1910,600,600,368,968,0,0,1,0,2,1,0,0,Y,Abnorml,37900
970,10382,6,5,1958,588,1095,0,1095,1,0,1,0,2,1,0,1,Y,Normal,140000
971,10800,4,4,1949,720,720,472,1192,0,0,1,1,4,1,0,0,Y,Abnorml,135000
972,2268,7,5,2003,764,764,862,1626,0,0,2,0,2,1,0,2,Y,Normal,173000
973,7892,6,5,1979,918,918,0,918,0,0,2,0,2,1,1,1,Y,Normal,99500
974,11639,7,5,2007,1428,1428,0,1428,0,0,2,0,3,1,0,2,Y,Partial,182000
975,11414,7,8,1910,728,1136,883,2019,0,0,1,0,3,1,0,2,Y,Normal,167500
976,2651,7,5,2000,673,673,709,1382,1,0,2,1,3,1,0,2,Y,Normal,165000
977,5900,4,7,1923,440,869,0,869,0,0,1,0,2,1,0,0,Y,Normal,85500
978,4274,7,5,2006,1241,1241,0,1241,1,0,1,1,1,1,0,2,Y,Partial,199900
979,9450,4,5,1954,894,894,0,894,0,0,1,0,3,1,0,2,Y,Abnorml,110000
980,8816,5,6,1963,1121,1121,0,1121,1,0,1,0,3,1,0,2,Y,Normal,139000
981,12122,7,9,1961,944,999,0,999,1,0,1,0,3,1,0,2,Y,Normal,178400
982,12203,8,5,1998,1225,1276,1336,2612,1,0,2,1,4,1,1,3,Y,Normal,336000
983,3182,7,5,2007,1266,1266,0,1266,0,0,2,0,2,1,1,2,Y,Normal,159895
984,11250,8,5,2002,1128,1149,1141,2290,0,0,2,1,4,1,1,2,Y,Normal,255900
985,10125,5,5,1977,0,1302,432,1734,0,0,2,0,4,2,0,2,Y,Normal,126000
986,10880,5,5,1950,1164,1164,0,1164,1,0,1,0,3,1,0,1,Y,Normal,125000
987,5310,6,8,1910,485,1001,634,1635,0,0,1,0,2,1,0,1,Y,Normal,117000
988,10159,9,5,2009,1930,1940,0,1940,1,0,2,1,3,1,1,3,Y,Partial,395192
989,12046,6,6,1976,848,1118,912,2030,0,0,2,1,4,1,1,2,Y,Normal,195000
990,8125,7,5,2006,770,778,798,1576,0,0,2,1,3,1,0,2,Y,Partial,197000
991,9452,8,5,1997,1396,1407,985,2392,1,0,2,1,3,1,1,3,Y,Normal,348000
992,17671,8,9,1882,916,916,826,1742,0,0,1,1,4,1,1,2,P,Normal,168000
993,9760,6,8,1964,822,1020,831,1851,0,0,2,1,3,1,1,2,Y,Normal,187000
994,8846,6,5,2005,750,750,750,1500,0,0,2,1,3,1,0,2,Y,Partial,173900
995,12456,10,5,2006,1700,1718,0,1718,1,0,2,0,3,1,1,3,Y,Normal,337500
996,4712,4,7,1946,747,774,456,1230,1,0,1,1,3,1,0,1,Y,Abnorml,121600
997,10659,5,6,1961,1050,1050,0,1050,1,0,1,0,3,1,0,1,Y,Normal,136500
998,11717,6,6,1970,1442,1442,0,1442,0,0,2,0,2,1,1,2,Y,Normal,185000
999,9786,3,4,1922,1007,1077,0,1077,0,0,1,0,3,1,1,1,P,Normal,91000
1000,6762,7,5,2006,1187,1208,0,1208,1,0,2,0,2,1,0,2,Y,Normal,206000
1001,10206,3,3,1952,0,944,0,944,0,0,1,0,2,1,0,2,Y,Normal,82000
1002,5400,5,6,1920,691,691,0,691,0,0,1,0,2,1,0,1,N,Abnorml,86000
1003,11957,8,5,2006,1574,1574,0,1574,0,0,2,0,3,1,1,3,Y,Normal,232000
1004,11500,5,6,1976,1680,1680,0,1680,0,0,2,0,4,2,0,2,Y,Normal,136905
1005,3182,7,5,2005,1346,1504,0,1504,0,0,2,0,1,1,1,2,Y,Normal,181000
1006,8385,5,8,1977,985,985,0,985,0,0,2,0,3,1,0,1,Y,Normal,149900
1007,12155,6,3,1970,1657,1657,0,1657,0,1,2,0,3,1,1,2,Y,Normal,163500
1008,2217,4,4,1970,546,546,546,1092,0,0,1,1,3,1,0,1,Y,Normal,88000
1009,12118,7,5,2004,1710,1710,0,1710,0,0,2,0,3,1,1,2,Y,Normal,240000
1010,6000,5,5,1926,1008,1008,0,1522,0,0,2,0,4,1,0,0,P,Normal,102000
1011,21286,5,5,1948,720,720,551,1271,0,0,2,0,4,1,1,1,Y,Normal,135000
1012,9825,5,5,1965,0,1664,0,1664,0,0,2,0,4,2,0,0,Y,Normal,100000
1013,10592,6,7,1923,602,900,602,1502,0,0,1,1,3,1,2,1,Y,Normal,165000
1014,7200,5,4,1910,1022,1022,0,1022,1,0,1,0,2,1,0,1,Y,Normal,85000
1015,11664,6,5,1948,1082,1082,0,1082,0,0,1,0,2,1,1,1,Y,Normal,119200
1016,8400,8,6,2001,810,810,855,1665,1,0,2,1,3,1,0,2,Y,Normal,227000
1017,11883,7,5,1996,1504,1504,0,1504,1,0,2,0,3,1,1,2,Y,Normal,203000
1018,5814,8,5,1984,1220,1360,0,1360,1,0,1,0,1,1,1,2,Y,Abnorml,187500
1019,10784,7,5,1991,384,802,670,1472,0,0,2,1,3,1,1,2,Y,Normal,160000
1020,3013,7,5,2005,1362,1506,0,1506,0,0,2,0,2,1,1,2,Y,Normal,213490
1021,7024,4,5,2005,1132,1132,0,1132,1,0,1,1,2,1,0,2,Y,Normal,176000
1022,7406,7,5,2006,1199,1220,0,1220,1,0,2,0,2,1,0,2,Y,Partial,194000
1023,9439,5,5,1930,912,912,336,1248,0,0,1,0,2,1,0,1,Y,Normal,87000
1024,3182,7,5,2005,1346,1504,0,1504,0,0,2,0,2,1,1,2,Y,Normal,191000
1025,15498,8,6,1976,1565,2898,0,2898,1,0,2,0,2,1,1,2,Y,Abnorml,287000
1026,7700,5,5,1972,882,882,0,882,1,0,1,0,3,1,0,2,Y,Normal,112500
1027,9300,5,5,1960,1268,1264,0,1264,1,0,1,0,3,1,2,2,Y,Normal,167500
1028,9520,8,5,2007,1638,1646,0,1646,1,0,2,0,3,1,1,3,Y,Partial,293077
1029,9492,5,5,1941,768,968,408,1376,1,0,1,0,3,1,1,1,Y,Normal,105000
1030,1680,6,7,1972,672,672,546,1218,0,1,1,1,3,1,0,1,Y,Normal,118000
1031,7082,5,8,1916,686,948,980,1928,0,0,2,0,5,2,0,0,N,Normal,160000
1032,15863,7,3,1920,824,1687,998,3082,1,0,2,1,5,1,2,2,Y,Normal,197000
1033,14541,8,7,1993,1338,1352,1168,2520,1,0,2,1,5,1,1,3,Y,Abnorml,310000
1034,8125,7,5,2002,1654,1654,0,1654,1,0,2,0,3,1,0,3,Y,Normal,230000
1035,6305,5,7,1938,920,954,0,954,0,0,1,0,2,1,1,1,Y,Normal,119750
1036,11500,4,3,1957,0,845,0,845,0,0,1,0,3,1,0,1,N,Normal,84000
1037,12898,9,5,2007,1620,1620,0,1620,1,0,2,0,2,1,1,3,Y,Normal,315500
1038,9240,8,5,2001,1055,1055,1208,2263,0,0,2,1,3,1,1,2,Y,Normal,287000
1039,1533,4,6,1970,546,798,546,1344,0,0,1,1,3,1,1,0,Y,Normal,97000
1040,1477,4,4,1970,630,630,0,630,1,0,1,0,1,1,0,1,Y,Normal,80000
1041,13125,5,4,1957,1134,1803,0,1803,1,0,2,0,3,1,1,2,Y,Normal,155000
1042,9130,6,8,1966,800,800,832,1632,0,1,1,1,4,1,0,2,Y,Normal,173000
1043,5381,6,5,2005,1306,1306,0,1306,1,0,2,0,1,1,1,2,Y,Normal,196000
1044,11839,7,5,1990,1475,1532,797,2329,1,0,2,1,4,1,1,2,Y,Normal,262280
1045,9600,8,5,1981,2524,2524,0,2524,1,0,2,1,4,1,1,2,Y,Normal,278000
1046,13680,3,5,1955,0,1733,0,1733,0,0,2,0,4,1,1,2,Y,Normal,139600
1047,16056,9,5,2005,1992,1992,876,2868,0,0,3,1,4,1,1,3,Y,Partial,556581
1048,9245,5,5,1994,990,990,0,990,0,1,1,0,3,1,0,2,Y,Normal,145000
1049,21750,5,4,1960,0,1771,0,1771,0,0,1,0,3,1,1,2,Y,Normal,115000
1050,11100,4,7,1946,0,930,0,930,0,0,1,0,2,1,0,1,Y,Abnorml,84900
1051,8993,7,5,2007,1302,1302,0,1302,0,0,2,0,3,1,0,2,Y,Partial,176485
1052,11175,7,5,2007,1316,1316,0,1316,0,0,2,0,3,1,1,2,Y,Partial,200141
1053,9500,6,6,1964,816,1127,850,1977,0,1,1,1,4,1,1,2,Y,Normal,165000
1054,8562,5,6,1957,1216,1526,0,1526,0,0,1,0,4,1,1,1,Y,Normal,144500
1055,11367,8,5,2002,1065,1091,898,1989,1,0,2,1,3,1,1,2,Y,Normal,255000
1056,11361,6,5,1976,1193,1523,0,1523,0,1,2,0,3,1,1,2,Y,Abnorml,180000
1057,7052,7,5,2005,1364,1364,0,1364,1,0,2,0,2,1,1,2,Y,Normal,185850
1058,29959,7,6,1994,973,979,871,1850,0,0,2,1,3,1,1,2,Y,Normal,248000
1059,11308,9,5,2008,1104,1130,1054,2184,1,0,2,1,3,1,1,3,Y,Normal,335000
1060,11275,6,7,1932,854,1096,895,1991,0,0,1,1,3,1,1,2,Y,Normal,220000
1061,4920,8,5,2001,1338,1338,0,1338,1,0,2,0,2,1,0,2,Y,Normal,213500
1062,18000,3,4,1935,894,894,0,894,0,0,1,0,2,1,0,3,Y,Normal,81000
1063,13600,5,5,1900,662,1422,915,2337,0,0,2,0,5,2,0,2,Y,Normal,90000
1064,6000,6,6,1925,1103,1103,0,1103,0,0,1,0,2,1,1,2,Y,Normal,110500
1065,11000,5,6,1966,1154,1154,0,1154,0,0,1,1,3,1,1,2,Y,Normal,154000
1066,14000,7,5,1996,1306,1306,954,2260,1,0,2,1,3,1,0,2,Y,Normal,328000
1067,7837,6,7,1993,799,799,772,1571,0,0,2,1,3,1,1,2,Y,Normal,178000
1068,9760,6,6,1964,780,798,813,1611,1,0,1,1,4,1,0,2,Y,Normal,167900
1069,3964,6,4,1973,942,1291,1230,2521,1,0,2,1,5,1,1,2,Y,Normal,151400
1070,9600,5,7,1949,845,893,0,893,0,1,1,0,2,1,0,2,Y,Normal,135000
1071,10152,5,5,1956,1048,1048,0,1048,1,0,1,0,3,1,0,1,Y,Normal,135000
1072,11700,6,6,1968,727,829,727,1556,0,0,1,1,4,1,0,2,Y,Normal,154000
1073,7585,5,3,1948,810,1002,454,1456,1,1,1,0,4,1,1,1,P,Normal,91500
1074,7950,6,6,1977,690,698,728,1426,0,0,1,1,3,1,0,2,Y,Normal,159500
1075,8556,7,5,2006,1240,1240,0,1240,0,0,2,0,2,1,0,3,Y,Normal,194000
1076,13125,7,6,1940,800,960,780,1740,0,0,1,1,3,1,2,1,Y,Normal,219500
1077,10800,5,8,1936,796,1096,370,1466,0,1,2,0,3,1,1,2,Y,Normal,170000
1078,15870,5,5,1969,1096,1096,0,1096,1,0,1,0,3,1,0,1,Y,Abnorml,138800
1079,4435,6,5,2004,848,848,0,848,1,0,1,0,1,1,1,2,Y,Normal,155900
1080,8775,5,5,1994,990,990,0,990,0,0,1,0,3,1,0,1,Y,Normal,126000
1081,11040,6,7,1971,1258,1258,0,1258,0,1,2,0,3,1,0,2,Y,Abnorml,145000
1082,7500,5,5,1963,1040,1040,0,1040,1,0,1,1,3,1,0,1,Y,Normal,133000
1083,8749,7,5,2002,1459,1459,0,1459,0,0,2,0,3,1,1,2,Y,Normal,192000
1084,8800,6,6,1964,1251,1251,0,1251,1,0,1,0,3,1,2,1,Y,Normal,160000
1085,13031,6,5,1995,691,691,807,1498,0,0,2,1,3,1,1,2,Y,Normal,187500
1086,9069,6,6,1992,936,996,0,996,1,0,1,0,2,1,0,2,Y,Normal,147000
1087,1974,4,5,1973,546,546,546,1092,0,0,1,1,3,1,0,1,Y,Normal,83500
1088,10574,8,5,2005,1082,1082,871,1953,0,0,2,1,3,1,1,3,Y,Normal,252000
1089,2522,7,5,2004,970,970,739,1709,0,0,2,0,3,1,0,2,Y,Normal,137500
1090,3316,8,5,2005,1247,1247,0,1247,1,0,1,1,1,1,1,2,Y,Normal,197000
1091,8544,3,4,1950,0,1040,0,1040,0,0,2,0,2,2,0,2,Y,Normal,92900
1092,2160,7,5,1999,600,624,628,1252,1,0,2,1,2,1,0,2,Y,Normal,160000
1093,8400,6,5,1925,1181,1390,304,1694,0,0,2,0,4,1,1,2,Y,Normal,136500
1094,9230,5,8,1965,864,1200,0,1200,1,0,1,1,1,1,0,2,Y,Normal,146000
1095,5868,5,7,1956,936,936,0,936,1,0,1,0,2,1,0,1,Y,Normal,129000
1096,9317,6,5,2006,1314,1314,0,1314,0,0,2,0,3,1,1,2,Y,Normal,176432
1097,6882,6,7,1914,684,773,582,1355,0,0,1,1,3,1,0,0,Y,Normal,127000
1098,3696,8,5,1986,1074,1088,0,1088,0,0,1,1,2,1,0,2,Y,Normal,170000
1099,6000,4,6,1936,672,757,567,1324,0,0,1,0,3,1,0,1,Y,Normal,128000
1100,11880,7,5,1978,1271,1601,0,1601,0,0,2,0,3,1,1,2,Y,Abnorml,157000
1101,8400,2,5,1920,290,438,0,438,0,0,1,0,1,1,0,1,N,Normal,60000
1102,9758,5,5,1971,950,950,0,950,0,0,1,0,3,1,0,1,Y,Normal,119500
1103,7000,5,7,1960,1010,1134,0,1134,0,0,1,0,2,1,0,1,Y,Family,135000
1104,8910,6,6,1959,655,1194,0,1194,0,1,1,0,3,1,1,2,Y,Normal,159500
1105,2016,5,5,1970,630,630,672,1302,0,0,2,1,3,1,0,2,Y,Normal,106000
1106,12256,8,5,1994,1463,1500,1122,2622,1,0,2,1,3,1,2,2,Y,Normal,325000
1107,10357,7,5,1990,910,1442,0,1442,1,0,2,0,3,1,1,2,Y,Normal,179900
1108,23257,7,5,2006,868,887,1134,2021,0,0,2,1,3,1,1,2,Y,Partial,274725
1109,8063,6,5,2000,924,948,742,1690,0,0,2,1,3,1,1,2,Y,Abnorml,181000
1110,11362,8,5,2004,1836,1836,0,1836,1,0,2,0,3,1,1,3,Y,Normal,280000
1111,8000,6,5,1995,773,773,885,1658,1,0,2,1,3,1,1,2,Y,Normal,188000
1112,10480,7,6,1976,803,1098,866,1964,0,0,2,1,4,1,1,2,Y,Normal,205000
1113,7100,5,7,1957,816,816,0,816,1,0,1,0,2,1,0,1,Y,Normal,129900
1114,8923,5,7,1953,1008,1008,0,1008,1,0,1,0,2,1,0,1,Y,Normal,134500
1115,5400,5,7,1954,833,833,0,833,0,0,1,0,2,1,0,1,Y,Normal,117000
1116,12085,8,5,2007,1734,1734,0,1734,1,0,2,0,3,1,1,3,Y,Partial,318000
1117,7750,8,5,2002,408,779,640,1419,1,0,2,1,3,1,1,2,Y,Normal,184100
1118,9764,5,7,1967,894,894,0,894,1,0,1,0,3,1,0,2,Y,Normal,130000
1119,13825,5,6,1958,533,1021,580,1601,0,1,1,0,3,1,0,1,Y,Normal,140000
1120,7560,5,5,1959,1040,1040,0,1040,0,0,1,0,3,1,0,1,Y,Normal,133700
1121,8263,6,5,1920,1012,1012,0,1012,0,0,1,0,2,1,1,1,Y,Normal,118400
1122,10084,7,5,2005,1552,1552,0,1552,0,0,2,0,3,1,0,3,Y,Partial,212900
1123,8926,4,3,1956,672,960,0,960,0,0,1,0,3,1,0,1,Y,Abnorml,112000
1124,9405,5,9,1947,698,698,0,698,0,1,1,0,2,1,0,0,Y,Normal,118000
1125,9125,7,5,1992,384,812,670,1482,0,0,2,1,3,1,1,2,Y,Normal,163900
1126,10434,4,5,1955,1005,1005,0,1005,0,0,1,0,2,1,1,2,Y,Normal,115000
1127,3684,7,5,2007,1373,1555,0,1555,0,0,2,0,2,1,1,3,Y,Normal,174000
1128,14572,7,5,2004,1530,1530,0,1530,1,0,2,0,3,1,1,3,Y,Family,259000
1129,11796,7,5,2004,847,847,1112,1959,0,0,2,1,4,1,1,2,Y,Normal,215000
1130,7200,5,5,1980,936,936,0,936,1,0,1,0,2,1,0,2,Y,Normal,140000
1131,7804,4,3,1928,1122,1328,653,1981,1,0,2,0,4,1,2,2,Y,Normal,135000
1132,10712,5,5,1991,974,974,0,974,0,0,1,0,3,1,0,0,Y,Abnorml,93500
1133,9900,6,4,1880,1008,1178,1032,2210,0,0,2,0,5,1,0,1,N,Normal,117500
1134,9828,8,5,1995,1128,1142,878,2020,0,0,2,1,3,1,1,2,Y,Normal,239500
1135,8773,6,5,1997,916,916,684,1600,0,0,2,1,3,1,1,2,Y,Normal,169000
1136,6180,6,5,1926,960,986,0,986,0,0,1,0,2,1,1,1,Y,Normal,102000
1137,9600,6,5,1950,1032,1032,220,1252,0,0,1,0,3,1,0,1,Y,Abnorml,119000
1138,6342,5,8,1875,780,780,240,1020,0,0,1,0,2,1,0,0,N,Normal,94000
1139,9819,6,5,1977,1567,1567,0,1567,1,0,2,0,2,1,2,2,Y,Normal,196000
1140,8731,5,5,1920,915,1167,0,1167,0,0,1,0,3,1,1,2,Y,Normal,144000
1141,7350,5,7,1951,952,952,0,952,1,0,1,0,2,1,0,2,Y,Abnorml,139000
1142,10304,5,7,1976,780,1088,780,1868,1,0,2,1,4,1,1,2,Y,Normal,197500
1143,9965,8,5,2006,1466,1466,1362,2828,1,0,3,0,4,1,1,3,Y,Partial,424870
1144,9000,5,3,1959,1006,1006,0,1006,0,0,1,0,3,1,0,0,Y,Normal,80000
